gameId,playId,nflId,tackle,assist,forcedFumble,pff_missedTackle,V1,displayName,frameId,time,club,playDirection,x,y,s,a,dis,o,dir,event,weight,position,height_in,ballCarrierIndicator,tackleIndicator,football_dist_snap,orientation_snap,snap_tackle_time,speed_diff_bc_vs_tackle_snap,football_dist_t,orientation_t,speed_diff_bc_vs_tackle_t,player_start_x,player_start_y,x_dist_football,y_dist_football,ball_start_x,ball_start_y
2022092511,76,46091,1,0,0,0,882956,Rashaan Evans,11,2022-09-25T16:26:48Z,ATL,right,49.1,15.66,3.11,4.45,0.31,324.83,329.87,tackle,234,ILB,74,0,1,3.33361652051266,233.6,1,-3.53,0.700358362294367,324.83,-1.46,52.27,15.34,-2.92999984741211,-1.59,49.3400001525879,13.75
2022092511,100,53469,1,0,0,0,884384,Richie Grant,62,2022-09-25T16:27:23Z,ATL,right,60.16,39.26,1.38,2.44,0.15,1.76,64.93,tackle,194,SS,72,0,1,15.1243725026508,229.15,6,-0.12,0.68709670122436,1.76,0.2,62.09,32.1,-12.650001373291,-8.2900005340576,49.439998626709,23.8099994659424
2022092511,121,38592,1,0,0,0,884780,Casey Hayward,62,2022-09-25T16:27:55Z,ATL,right,74.59,4.41,5.75,3.21,0.59,77.6,140.86,tackle,192,CB,71,0,1,14.2142539568106,280.08,6,-0.22,0.601665536276576,77.6,-0.61,68.13,18.06,-7.85000122070309,11.8499998474121,60.2799987792969,29.9099998474121
2022092511,142,54523,1,0,0,0,886799,Troy Andersen,23,2022-09-25T16:28:33Z,ATL,right,77.37,1.61,2.93,6.06,0.32,294.93,148.14,tackle,230,ILB,75,0,1,13.6515980603197,246.19,2,0.0300000000000003,0.926986603148182,294.93,0.89,80.22,14.11,-12.9400012207031,-4.34999977111816,67.2799987792969,9.76000022888184
2022092511,166,46091,1,0,0,0,887105,Rashaan Evans,32,2022-09-25T16:29:04Z,ATL,right,75.54,19.44,2.31,0.82,0.24,204.31,281.12,tackle,234,ILB,74,0,1,4.01931625244991,269.23,3,-0.9,0.31241174537267,204.31,-1.03,81.46,25.36,-3.8200006103516,-1.2499993896484,77.6399993896484,24.1100006103516
2022092511,216,42480,1,0,0,0,888017,Grady Jarrett,52,2022-09-25T16:30:10Z,ATL,right,95.93,14.74,3.27,2.15,0.35,116.82,134.93,tackle,305,DT,72,0,1,2.05973200564087,256.65,5,-0.32,0.148660387246132,116.82,-1.61,89.91,24.96,-1.75999847412109,-1.0700006103516,88.1500015258789,23.8899993896484
2022092511,248,46091,0,1,0,0,889313,Rashaan Evans,39,2022-09-25T16:31:02Z,ATL,right,95.33,29.33,2.15,2.41,0.22,9.91,351.44,tackle,234,ILB,74,0,1,5.55901144158775,289.56,4,-0.09,0.779361636766492,9.91,0.15,100.33,20.62,-4.51000030517579,3.2500008392334,95.8199996948242,23.8700008392334
2022092511,352,52435,1,0,0,0,891254,Jordyn Brooks,68,2022-09-25T16:36:51Z,SEA,left,79.69,35.64,0.14,2.32,0.02,20.14,260.25,tackle,245,ILB,73,0,1,6.13295731417498,104.63,7,0.04,1.34629011372558,20.14,1.24,79.53,25.87,5.73999664306641,-2.1600009155273,85.2699966430664,23.7099990844727
2022092511,373,47941,1,0,0,0,891746,Michael Jackson,7,2022-09-25T16:37:31Z,SEA,left,65.01,33.78,5.29,3.39,0.53,182.21,195.16,tackle,210,CB,73,0,1,5.825814924743,178.45,0,0.0700000000000003,0.679557732765176,182.21,-1.64,66.01,37.17,5.00000213623049,-2.9899996948242,71.0100021362305,34.1800003051758
2022092511,397,44873,1,0,0,0,892117,Josh Jones,46,2022-09-25T16:38:13Z,SEA,left,62.24,46.34,2.32,0.52,0.21,135.8,322.33,tackle,220,FS,74,0,1,7.19817461621297,86.18,5,-0.05,0.943661670316467,135.8,0.02,61.34,36.15,3.64000335693359,-6.2099994659424,64.9800033569336,29.9400005340576
2022092511,429,47941,1,0,0,0,893305,Michael Jackson,20,2022-09-25T16:39:22Z,SEA,left,34.66,42.68,4.51,4.72,0.47,222.03,287.29,tackle,210,CB,73,0,1,8.2763345754336,217.82,2,-0.29,1.12004667048836,222.03,1.66,46.53,43.27,-4.0099995422363,-7.2400012207031,42.5200004577637,36.0299987792969
2022092511,611,52542,1,0,0,0,893873,Jaylinn Hawkins,15,2022-09-25T16:47:40Z,ATL,right,48.89,27.13,2.51,2.17,0.27,149.43,189.02,tackle,210,FS,74,0,1,6.43854992670671,299.57,1,3.28,1.05118962499025,149.43,1,52.2,28.79,-5.1000015258789,3.9300012207031,47.0999984741211,32.7200012207031
2022092511,635,46091,1,0,0,0,894300,Rashaan Evans,45,2022-09-25T16:48:10Z,ATL,right,54.84,32.6,4.23,2.8,0.43,72.07,47.42,tackle,234,ILB,74,0,1,5.79987236132456,277.98,5,-0.49,0.52773105858234,72.07,-1.58,54.92,24.72,-5.3200015258789,2.3100006866455,49.5999984741211,27.0300006866455
2022092511,714,42480,1,0,0,0,895383,Grady Jarrett,46,2022-09-25T16:50:06Z,ATL,right,92.09,38.69,2.27,3.99,0.25,9.38,23.76,tackle,305,DT,72,0,1,1.17239146431872,268.25,5,-0.01,1.62000137329514,9.38,0.35,95.81,23.41,-1.0300012207031,0.559999313354499,94.7799987792969,23.9699993133545
2022092511,791,52435,1,0,0,0,896715,Jordyn Brooks,23,2022-09-25T16:55:06Z,SEA,left,79.22,43.04,0.44,3.23,0.01,146.37,223.59,tackle,245,ILB,73,0,1,13.410179042546,67.88,2,1.98,1.23491053701332,146.37,3.07,76.68,33.4,13.4099963378906,0.070001220703098,90.0899963378906,33.4700012207031
2022092511,812,35562,1,0,0,0,896960,Al Woods,52,2022-09-25T16:55:47Z,SEA,left,72.13,26.98,0.83,1.25,0.07,127.01,283.23,tackle,330,NT,76,0,1,2.37541855732045,64.88,5,0.02,0.412308949019034,127.01,-0.3,77.06,31.16,1.8500036621094,-1.4899999237061,78.9100036621094,29.6700000762939
2022092511,879,44873,1,0,0,0,898276,Josh Jones,10,2022-09-25T16:57:58Z,SEA,left,20.87,51.91,3.96,3.22,0.41,219.81,288.67,tackle,220,FS,74,0,1,1.74195298397079,26.22,1,-0.21,0.684470921592362,219.81,0.8,25.31,49.83,1.7000002288818,-0.379999237060495,27.0100002288818,49.4500007629395
2022092511,903,52435,1,0,0,0,899314,Jordyn Brooks,46,2022-09-25T16:58:42Z,SEA,left,18.52,23.89,1.42,2.95,0.14,278.74,225.64,tackle,245,ILB,73,0,1,5.30924612494882,87.14,4,-0.12,1.53525164551351,278.74,1.13,15.64,28.54,5.1599992370605,1.2500009155273,20.7999992370605,29.7900009155273
2022092511,1170,35562,1,0,0,0,899727,Al Woods,59,2022-09-25T17:14:03Z,SEA,right,19.41,13.96,2.43,1.02,0.24,108.91,237.39,tackle,330,NT,76,0,1,1.58382471066452,290.36,6,-0.05,0.774919153242149,108.91,1.52,22.11,24.05,-1.5400003051758,-0.369999694824202,20.5699996948242,23.6800003051758
2022092511,1220,54505,1,0,0,0,902153,Boye Mafe,48,2022-09-25T17:15:30Z,SEA,right,50.73,39.73,4.1,1.51,0.4,7.2,349.09,tackle,265,OLB,76,0,1,6.169505541509,211.83,5,-0.05,0.77369245719136,7.2,-2.58,52.49,29.88,-0.780000915527303,-6.1199997711182,51.7099990844727,23.7600002288818
2022092511,1289,47871,1,0,0,0,902859,Cody Barton,46,2022-09-25T17:17:32Z,SEA,right,70.8,9.96,3.53,5.03,0.37,185.44,154.59,tackle,237,MLB,74,0,1,5.34495334073228,276.39,5,-0.05,1.28316101677754,185.44,0.18,74.15,29.45,-5.3400024414062,0.2300003051758,68.8099975585938,29.6800003051758
2022092511,1336,42543,1,0,0,0,903559,Quandre Diggs,21,2022-09-25T17:19:06Z,SEA,right,87.2,25.03,0.97,2.03,0.1,59.33,199.13,tackle,197,FS,69,0,1,8.44813038835915,270.97,2,3.33,6.84079487849955,59.33,3.22,91.61,28.35,-8.22000061035161,1.9499992370605,83.3899993896484,30.2999992370605
2022092511,1413,52527,0,1,0,0,904748,Mykal Walker,47,2022-09-25T17:24:10Z,ATL,left,81.04,14.71,1.85,3.94,0.19,192.52,230.43,tackle,219,ILB,75,0,1,4.46767024658913,78.37,4,0.03,0.997247236538038,192.52,-1.26,81.06,25.06,3.9999975585938,1.9899992370605,85.0599975585938,27.0499992370605
2022092511,1461,38592,1,0,0,0,905220,Casey Hayward,9,2022-09-25T17:25:35Z,ATL,left,75.82,39.97,4.24,4.42,0.45,131.88,131.8,tackle,192,CB,71,0,1,5.67128027185109,130.25,0,-2.69,0.614003664882574,131.88,-0.27,72.43,43.01,4.05000335693359,-3.9699990844727,76.4800033569336,39.0400009155273
2022092511,1514,46091,1,0,0,0,905782,Rashaan Evans,42,2022-09-25T17:26:41Z,ATL,left,56.77,21.46,1.5,2.78,0.16,54.23,164.32,tackle,234,ILB,74,0,1,5.96606984420975,146.36,4,0.05,0.430115727665174,54.23,-0.3,53.76,26.6,5.179998626709,-2.9600006103516,58.939998626709,23.6399993896484
2022092511,1564,52424,1,0,0,0,907308,A.J. Terrell,58,2022-09-25T17:27:58Z,ATL,left,52.55,10.24,1.62,4.84,0.19,205.36,142.08,tackle,190,CB,74,0,1,9.98010538263438,77.49,5,-0.03,0.756041883852841,205.36,1.22,50.05,19.8,1.4099990844727,9.8800003051758,51.4599990844727,29.6800003051758
2022092511,1670,54505,1,0,0,0,909210,Boye Mafe,57,2022-09-25T17:33:49Z,SEA,right,36.36,13.77,1.42,1.44,0.15,169.66,92.5,tackle,265,OLB,76,0,1,5.0872585010996,242.85,6,0.05,0.252982031870291,169.66,1.13,35.66,28.76,-0.990001831054698,-4.9899995422363,34.6699981689453,23.7700004577637
2022092511,1835,53469,1,0,0,0,909789,Richie Grant,18,2022-09-25T17:46:04Z,ATL,left,62.77,21.65,3.77,4.19,0.4,214.68,215.46,tackle,194,SS,72,0,1,12.7917990777303,117.85,2,2.03,1.55566813058604,214.68,0.46,64.46,29.77,7.0100012207031,-10.7000003051758,71.4700012207031,19.0699996948242
2022092511,1869,53469,1,0,0,0,911015,Richie Grant,58,2022-09-25T17:46:22Z,ATL,left,45.86,29.3,2.09,1.04,0.21,4.54,269.59,tackle,194,SS,72,0,1,16.9668015461316,97.51,6,-0.99,0.510393222983351,4.54,-0.44,47.44,33.01,14.3199983215332,-9.1000001525879,61.7599983215332,23.9099998474121
2022092511,1890,54503,1,0,0,0,912417,Arnold Ebiketie,48,2022-09-25T17:46:39Z,ATL,left,44.17,24.17,2.44,1.96,0.25,274.42,214.89,tackle,256,OLB,75,0,1,7.15743762576398,124.79,4,-0.01,0.483322539812639,274.42,-0.67,44.92,36.63,1.05000122070309,-7.0800007629395,45.9700012207031,29.5499992370605
2022092511,1962,52527,1,0,0,0,913054,Mykal Walker,37,2022-09-25T17:48:15Z,ATL,left,22.13,36.32,2.51,3.42,0.25,284.15,301.82,tackle,219,ILB,75,0,1,11.3825346204071,84.63,3,0.32,0.643506450914389,284.15,0.28,20.72,33.91,11.3499996948242,-0.8600007629395,32.0699996948242,33.0499992370605
2022092511,2136,52435,1,0,0,0,914244,Jordyn Brooks,48,2022-09-25T18:07:56Z,SEA,right,37.77,25.99,1.08,0.84,0.1,160.51,24.12,tackle,245,ILB,73,0,1,5.97697408624151,268.22,4,-0.03,1.64729976288177,160.51,0.76,39.68,26.58,-4.990001373291,3.2900008392334,34.689998626709,29.8700008392334
2022092511,2157,35562,0,1,0,0,914700,Al Woods,36,2022-09-25T18:08:39Z,SEA,right,42.17,42.1,0.39,2.78,0.04,213.69,3.17,tackle,330,NT,76,0,1,6.00646456960991,346.07,3,1.14,3.20894093140484,213.69,2.05,39.31,28.2,-3.74000030517581,4.7000015258789,35.5699996948242,32.9000015258789
2022092511,2181,52435,1,0,0,0,916450,Jordyn Brooks,54,2022-09-25T18:09:16Z,SEA,right,48.63,9.11,3.18,4.15,0.34,203.65,182.6,tackle,245,ILB,73,0,1,5.7699925498983,269.73,6,0.06,0.845812678293366,203.65,0.6,50.12,28.2,-5.5200015258789,1.6799991607666,44.5999984741211,29.8799991607666
2022092511,2235,47871,0,1,0,0,917664,Cody Barton,71,2022-09-25T18:11:09Z,SEA,right,69.31,42.64,1.75,3.79,0.19,316.99,347.23,tackle,237,MLB,74,0,1,6.00520783559457,277.84,7,-0.08,1.53525497953432,316.99,1.57,69.44,27.15,-4.9500021362305,-3.4,64.4899978637695,23.75
2022092511,2256,54618,1,0,0,0,919475,Tariq Woolen,34,2022-09-25T18:11:56Z,SEA,right,81.27,46.9,3.58,3.12,0.37,310.52,113.23,tackle,205,CB,76,0,1,13.6805275423828,217.38,4,1.92,1.06887752517458,310.52,-1.22,80.46,46.04,-13.6800012207031,-0.120001831054701,66.7799987792969,45.9199981689453
2022092511,2280,48008,0,1,0,0,920113,Darryl Johnson,46,2022-09-25T18:12:35Z,SEA,right,84.98,19.56,1.14,3.99,0.13,110.58,131.17,tackle,253,OLB,78,0,1,6.70937392473503,306.45,5,-0.02,1.80013902508811,110.58,0.22,83.37,23.16,-1.2599993896484,6.59,82.1100006103516,29.75
2022092511,2409,54523,1,0,0,0,920915,Troy Andersen,8,2022-09-25T18:18:59Z,ATL,left,77.93,29.73,4.95,3.36,0.5,192.51,176.53,tackle,230,ILB,75,0,1,3.80269537369272,152.28,0,-3.34,0.270736142944135,192.51,-1.49,77.38,33.73,2.8299990844727,-2.5399994659424,80.2099990844727,31.1900005340576
2022092511,2433,48520,1,0,0,0,921511,Anthony Rush,40,2022-09-25T18:19:21Z,ATL,left,76.25,36.05,2.98,2.72,0.3,345.83,305.62,tackle,350,DT,77,0,1,2.51097598033914,88.64,4,0.08,0.516137139132996,345.83,-0.11,76.7,29.53,0.549999999999997,-2.4500000762939,77.25,27.0799999237061
2022092511,2475,53469,1,0,0,0,922886,Richie Grant,51,2022-09-25T18:20:23Z,ATL,left,69.09,21.78,1.13,0.92,0.11,124.84,254.62,tackle,194,SS,72,0,1,14.2218337727377,48.39,5,-0.22,1.72539828360323,124.84,0.05,63.43,20.03,10.690002746582,9.3799998474121,74.120002746582,29.4099998474121
2022092511,2496,52527,1,0,0,0,923471,Mykal Walker,13,2022-09-25T18:20:49Z,ATL,left,58.89,19.13,0.29,1.32,0.04,325.93,304.48,tackle,219,ILB,75,0,1,4.81245185665488,24.2,1,-0.38,1.86034867740929,325.93,2.22,60.02,16.93,2.9399990844727,3.8099997711182,62.9599990844727,20.7399997711182
2022092511,2520,46091,1,0,0,0,924297,Rashaan Evans,111,2022-09-25T18:21:39Z,ATL,left,36.55,21.31,3.55,2.74,0.36,28.57,210.73,tackle,234,ILB,74,0,1,4.94659569338939,95.54,11,3.16,0.422018148819188,28.57,0.0500000000000003,53.16,25.33,4.7200010681152,-1.4799996185303,57.8800010681152,23.8500003814697
2022092511,2541,46091,0,1,0,0,926606,Rashaan Evans,55,2022-09-25T18:22:23Z,ATL,left,35.97,40.97,1.88,4.05,0.22,269.43,352.97,tackle,234,ILB,74,0,1,5.64334888135423,84.57,5,-0.24,1.38974936112401,269.43,-0.0599999999999998,31.71,21.64,5.2499990844727,2.0699990844727,36.9599990844727,23.7099990844727
2022092511,2591,46091,1,0,0,0,927849,Rashaan Evans,44,2022-09-25T18:23:46Z,ATL,left,25.48,32.28,1.11,1.35,0.11,276.92,300.73,tackle,234,ILB,74,0,1,4.35570857225817,92.56,4,-1.14,1.32612356951459,276.92,0.0599999999999998,23.96,30.85,4.1899996185303,-1.1900001525879,28.1499996185303,29.6599998474121
2022092511,2635,52527,1,0,0,0,928923,Mykal Walker,10,2022-09-25T18:24:56Z,ATL,left,23.74,37.39,4,2.37,0.41,354.87,343.63,tackle,219,ILB,75,0,1,3.81379122581448,29.25,1,-1.67,0.456070785650936,354.87,-2.13,25.25,33.71,-0.170000076293899,3.8100004577637,25.0799999237061,37.5200004577637
2022092511,2659,52527,1,0,0,0,929365,Mykal Walker,18,2022-09-25T18:25:37Z,ATL,left,17.74,42.2,1.48,2.84,0.15,224.69,255.87,tackle,219,ILB,75,0,1,3.56585168367681,60.7,2,-2.18,0.369998168945372,224.69,-0.31,17.64,37.82,3.5199998474121,0.569999389648402,21.1599998474121,38.3899993896484
2022092511,2772,47871,1,0,0,0,930381,Cody Barton,66,2022-09-25T18:32:28Z,SEA,right,93.83,8.64,4.49,4.18,0.44,3.02,105.54,tackle,237,MLB,74,0,1,5.4349351249132,271.11,7,0,0.331056418240673,3.02,0.75,80.08,29.23,-5.4100018310547,0.52,74.6699981689453,29.75
2022092511,2793,35562,1,0,0,0,931212,Al Woods,57,2022-09-25T18:33:03Z,SEA,right,96.3,28.41,2.39,1.9,0.25,173.57,27.2,tackle,330,NT,76,0,1,2.00638891044635,246.36,6,0.07,0.81492638753655,173.57,0.35,94.79,23.69,-1.99999908447271,0.1600003814697,92.7900009155273,23.8500003814697
2022092511,2814,54618,1,0,0,0,934024,Tariq Woolen,66,2022-09-25T18:33:43Z,SEA,right,93.68,52.75,6.21,2.98,0.63,3.07,347.93,tackle,205,CB,76,0,1,15.8251487991546,290.18,6,0,1.41661672586451,3.07,1.18,96.81,42.73,-1.3200021362305,-15.7700009155273,95.4899978637695,26.9599990844727
2022092511,2903,52527,1,0,0,0,934556,Mykal Walker,24,2022-09-25T18:38:58Z,ATL,left,82.57,3.25,4.21,4.99,0.44,289.76,233.62,tackle,219,ILB,75,0,1,8.13540809053277,139.04,2,-0.970000000000001,0.304138631374572,289.76,-1.15,82.49,17.13,7.31999755859381,-3.5500000762939,89.8099975585938,13.5799999237061
2022092511,2946,53469,1,0,0,0,935182,Richie Grant,18,2022-09-25T18:42:40Z,ATL,right,36.7,17.88,1.51,3.1,0.16,152.69,220.9,tackle,194,SS,72,0,1,7.83134566123383,294.68,2,-0.84,1.34465672136196,152.69,0.45,43.56,17.07,-5.81999832153321,5.2399994659424,37.7400016784668,22.3099994659424
2022092511,2970,55175,0,1,0,0,936040,Nate Landman,29,2022-09-25T18:43:25Z,ATL,right,48.37,20.12,1.99,3.33,0.22,184.58,160.39,tackle,230,ILB,75,0,1,11.7127701154928,215.86,3,0.81,0.205911713580922,184.58,-0.2,47.54,31.98,-8.0899992370605,-8.4699997711182,39.4500007629395,23.5100002288818
2022092511,2994,46823,1,0,0,0,936523,Mike Ford,41,2022-09-25T18:44:04Z,ATL,right,49.94,30.29,1.31,3.22,0.15,119.34,126.42,tackle,196,CB,72,0,1,12.5432136273321,237.27,4,-0.85,1.21297230753571,119.34,0.19,53.85,35.49,-5.2100006103516,-11.4100000762939,48.6399993896484,24.0799999237061
2022092511,3037,52424,1,0,0,0,937342,A.J. Terrell,14,2022-09-25T18:45:29Z,ATL,right,58.66,44.36,1.56,3.83,0.16,314.03,276.48,tackle,190,CB,74,0,1,5.53802338658802,205.62,2,-1.55,0.563559483988484,314.03,-0.0800000000000001,61.04,47.44,-3.3100004577637,-4.44,57.7299995422363,43
2022092511,3061,46091,1,0,0,0,937844,Rashaan Evans,42,2022-09-25T18:46:09Z,ATL,right,60.22,31.99,3.07,2.14,0.31,207.55,251.95,tackle,234,ILB,74,0,1,5.51044279337478,272.72,4,-0.03,0.794794273390372,207.55,-0.54,65.34,30,-5.5099981689453,0.069999694824201,59.8300018310547,30.0699996948242
2022092511,3137,46091,1,0,0,0,938874,Rashaan Evans,38,2022-09-25T18:48:04Z,ATL,right,51.75,15.63,1.66,1.34,0.18,67.29,260.45,tackle,234,ILB,74,0,1,7.54540801262784,266.62,3,4.03,0.450110983835073,67.29,-0.24,61.49,23,-6.3599989318848,4.0599994659424,55.1300010681152,27.0599994659424
2022092511,3191,48008,0,1,0,0,940428,Darryl Johnson,59,2022-09-25T18:52:01Z,SEA,left,100.41,37.35,2.79,0.61,0.28,312.96,99.49,tackle,253,OLB,78,0,1,4.66949611747326,88.52,6,-0.03,0.223604286541126,312.96,-0.47,98.99,25.33,1.20999694824201,4.5100001525879,100.199996948242,29.8400001525879
2022092511,3212,46487,1,0,0,0,941310,Poona Ford,31,2022-09-25T18:52:40Z,SEA,left,87.16,46.71,3.91,3.3,0.41,251.83,298.78,tackle,310,DE,71,0,1,4.78511245005489,5.2,3,-3.62,0.638902853883988,251.83,0.81,98.52,36.98,0.38000152587891,4.77,98.9000015258789,41.75
2022092511,3236,44873,1,0,0,0,942318,Josh Jones,70,2022-09-25T18:53:24Z,SEA,left,70.62,18.45,1.11,2.21,0.12,312.49,325.27,tackle,220,FS,74,0,1,16.1332766557023,67.89,7,-0.21,1.89156370033775,312.49,2.17,71.84,35.49,15.0700036621094,-5.7600004577637,86.9100036621094,29.7299995422363
2022092511,3257,46117,1,0,0,0,943934,Uchenna Nwosu,50,2022-09-25T18:54:04Z,SEA,left,62.79,42.62,2.28,6.14,0.24,278.38,320.94,tackle,251,OLB,74,0,1,5.37755521652925,51.61,5,-0.05,0.350001220704319,278.38,0.16,68.04,18.39,0.909996948242195,5.3000005340576,68.9499969482422,23.6900005340576
2022092511,3278,52456,1,0,0,0,945064,Darrell Taylor,16,2022-09-25T18:54:45Z,SEA,left,58.35,42.17,4.19,3.39,0.43,270.61,322.79,tackle,253,OLB,75,0,1,4.21602883775326,352.43,1,-1.88,0.743033105866842,270.61,-0.94,62.5,35.32,0.549999237060497,4.18,63.0499992370605,39.5
2022092511,3302,52435,0,1,0,0,946029,Jordyn Brooks,51,2022-09-25T18:55:29Z,SEA,left,58.14,24.81,3.7,0.7,0.37,73.41,100.68,tackle,245,ILB,73,0,1,4.66267105860546,94.49,5,-0.08,0.360693376166408,73.41,-1.84,53.25,28.93,4.5900001525879,0.82,57.8400001525879,29.75
2022092511,3426,52527,1,0,0,0,946709,Mykal Walker,11,2022-09-25T19:07:02Z,ATL,right,49.41,9.96,4.23,3.79,0.43,110.65,129.3,tackle,219,ILB,75,0,1,3.96031579367202,202.65,1,-2.87,0.855102463321505,110.65,-1.43,47.87,14.31,-3.9600001525879,-0.0499997711182001,43.9099998474121,14.2600002288818
2022092511,3450,46091,1,0,0,0,946989,Rashaan Evans,21,2022-09-25T19:07:34Z,ATL,right,54.95,40.02,1.03,2.53,0.11,131.91,187.98,tackle,234,ILB,74,0,1,2.13190145162481,345.63,2,-4.3,0.454863545844159,131.91,0.74,57.31,36.12,-1.6500001525879,1.3500012207031,55.6599998474121,37.4700012207031
2022092511,3483,52424,1,0,0,0,947963,A.J. Terrell,37,2022-09-25T19:08:02Z,ATL,right,58.5,40.34,0.7,3.06,0.09,99.46,247.33,tackle,190,CB,74,0,1,13.0217090985043,202.29,3,-0.69,1.97306992027143,99.46,2.61,63.72,40.65,-7.4499995422363,-10.6800006866455,56.2700004577637,29.9699993133545
2022092511,3504,52424,1,0,0,0,948486,A.J. Terrell,7,2022-09-25T19:08:34Z,ATL,right,79.93,41.56,5.14,4.72,0.52,176.99,161.39,tackle,190,CB,74,0,1,4.66669195339097,164.91,1,-2.4,0.380790739017484,176.99,-4.13,77.97,44.48,-1.0800006103516,-4.540001373291,76.8899993896484,39.939998626709
2022092511,3528,53469,1,0,0,0,949575,Richie Grant,51,2022-09-25T19:09:08Z,ATL,right,86.25,33.21,1.83,4.51,0.17,11.15,104.78,tackle,194,SS,72,0,1,11.4903816976469,259.1,5,-0.2,1.16931367094862,11.15,0.89,89.47,23.82,-9.7499987792969,6.0799996185303,79.7200012207031,29.8999996185303
2022092511,3549,46823,1,0,0,0,950444,Mike Ford,50,2022-09-25T19:09:37Z,ATL,right,97.97,48.87,3.33,4.86,0.35,67.46,19.22,tackle,196,CB,72,0,1,30.0784258993168,326.65,5,-1.53,2.52145139647567,67.46,2.81,97.03,20.41,-17.7399990844727,24.2900007629395,79.2900009155273,44.7000007629395
2022092511,3584,52424,1,0,0,0,951287,A.J. Terrell,11,2022-09-25T19:10:50Z,ATL,right,81.6,34.39,3.37,4.39,0.36,10.15,196.75,tackle,190,CB,74,0,1,6.38046808995089,235.34,1,0.64,1.15732269577152,10.15,1.3,83.46,39.2,-5.5199975585938,-3.2,77.9400024414062,36
2022092511,3660,52456,1,0,0,0,952349,Darrell Taylor,44,2022-09-25T19:15:31Z,SEA,left,89.02,32.26,2.14,3.17,0.22,353.31,292.4,tackle,253,OLB,75,0,1,6.50466043112332,100.56,4,-0.06,1.65955168771929,353.31,1.97,90.69,36.06,1.4099984741211,-6.3500009155273,92.0999984741211,29.7099990844727
2022092511,3688,46487,1,0,0,0,953102,Poona Ford,47,2022-09-25T19:16:24Z,SEA,left,82.31,17.96,3.73,3.97,0.39,160.97,231.8,tackle,310,DE,71,0,1,3.50556430861574,108.39,5,0.07,0.760592579968329,160.97,0.25,85.26,32.78,1.82999633789059,-2.9899990844727,87.0899963378906,29.7900009155273
2022092512,54,44911,1,0,0,0,953901,Rasul Douglas,13,2022-09-25T16:26:08Z,GB,right,58.58,40.73,9.41,1.93,0.95,16.19,34.29,tackle,209,CB,74,0,1,10.657297928049,348.22,2,-0.0400000000000009,1.1943632183372,16.19,-1.72,52.26,30.99,-10.0799996948242,3.4600007629395,42.1800003051758,34.4500007629395
2022092512,78,54487,1,0,0,0,955428,Quay Walker,59,2022-09-25T16:26:48Z,GB,right,64.17,34.33,0.68,2.2,0.07,196.97,122.88,tackle,240,ILB,76,0,1,4.96179360754086,294.23,6,-0.04,0.1334159201171,196.97,-0.35,63.13,27.3,-4.13,2.7499992370605,59,30.0499992370605
2022092512,99,47795,0,1,0,0,956366,Rashan Gary,54,2022-09-25T16:27:20Z,GB,right,67.32,16.08,2.9,4.38,0.31,182.22,146.39,tackle,277,OLB,77,0,1,5.31737651758696,301.65,5,-0.04,0.804550083078767,182.22,1.24,64.89,24.41,-0.959999694824198,5.2299993896484,63.9300003051758,29.6399993896484
2022092512,120,43316,1,0,0,0,957320,Kenny Clark,50,2022-09-25T16:27:52Z,GB,right,68.33,19.43,0.46,1.75,0.05,131.05,10.46,tackle,314,NT,75,0,1,1.00344422125791,264.38,5,0.05,9.80049516166499,131.05,-0.09,68.62,23.43,-0.870000000000005,0.500000305175799,67.75,23.9300003051758
2022092512,141,44911,1,0,0,0,958370,Rasul Douglas,16,2022-09-25T16:28:32Z,GB,right,72.67,49.32,4.77,4.53,0.49,344.84,354.99,tackle,209,CB,74,0,1,7.5069610308751,313.21,2,0.44,1.22543828231575,344.84,-0.619999999999999,73.03,39.27,-6.4799969482422,-3.7900004577637,66.5500030517578,35.4799995422363
2022092512,194,43404,0,1,0,0,958962,De'Vondre Campbell,58,2022-09-25T16:29:52Z,GB,right,89.89,24.75,2.63,5.76,0.29,323.06,48.9,tackle,232,ILB,76,0,1,4.81921957211413,249.16,5,-0.01,0.394081190545185,323.06,-0.97,88.24,29.19,-4.7999975585938,0.430000839233397,83.4400024414062,29.6200008392334
2022092512,215,43404,1,0,0,0,960202,De'Vondre Campbell,27,2022-09-25T16:30:36Z,GB,right,87.32,10.22,2.23,0.77,0.22,91.15,143.85,tackle,232,ILB,76,0,1,9.01084358432304,209.04,2,-0.8,0.516137733356696,91.15,0.0899999999999999,92.63,19,-8.88,1.5300006866455,83.75,20.5300006866455
2022092512,292,41915,1,0,0,0,961017,Shaquil Barrett,44,2022-09-25T16:35:51Z,TB,left,81.5,21.11,3.44,3.32,0.36,323.04,241.91,tackle,250,OLB,74,0,1,6.36566543744617,99.61,5,0,1.59765327398919,323.04,-0.54,84.21,30.34,0.840003051757805,-6.3099993133545,85.0500030517578,24.0300006866455
2022092512,313,47877,1,0,0,0,962631,Jamel Dean,53,2022-09-25T16:36:29Z,TB,left,72.57,9.19,2.05,5.16,0.23,125.12,232.78,tackle,206,CB,73,0,1,14.786076806712,83.22,5,0,7.97331063073852,125.12,0.16,73.08,12.21,8.90999786376951,11.8000002288818,81.9899978637695,24.0100002288818
